"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"SHORT SPIN - PREP","MTB","KEEP IT EASY TODAY AND SPIN IN THE 135-155 RANGE FOR MOST OF THE SPIN - KEEP IT LIGHT ON THE PEDALS AND WORK WITH A NATURAL CADENCE - ADD A FEW VERY SHORT 6-10 SEC BURSTS TODAY AS WELL - Warm up and check to see how your feeling once you spin into the 140 range today. How is your breathing here? How do your legs feel? --- keep most of the spin in the 130-140 ranges but when your feeling it, add a few short 6-10 sec standing or seated bursts of speed working super hard with fast leg speed - Completely recover after each effort for 7-10 min and spin easy - only perform a few efforts (2-3) and then spin it home easy","1","0","2023-08-05","FEW EFFORTS - MAINLY FLUID AND EASY","16390.19921875","147","747","688.9"," *08/05/2023 Abigail Snyder: Had to work a bit harder than hoped on a few punchy sections of the climb, and legs actually burned a bit on the descent—super fun, but definitely demanding & active. Felt good overall.*","1.3000180721283","3.50200009346008","","77","","136","163","","","0.685983974715909","60.93","0","0","6","23","32","17","0","","","","39","17","12","8","2","1","","","","","2","5"
"Mountain Biking","MTB","","","","2023-08-06","","10019.5703125","138","331","224.914","","0.453005850315094","6.14400005340576","","87","","130","151","","","0.575541458505916","14.75","0","1","2","8","16","0","0","","","","16","8","3","0","0","0","","","","","",""
"Mountain Biking","MTB","","","","2023-08-06","","5583.64013671875","109","795","139.936","","0.357260525226593","4.34100008010864","","72","","113","149","","","0.604595132746394","12.75","0","3","6","9","3","0","0","","","","15","4","1","0","0","1","","","","","",""
"Mountain Biking","MTB","","","","2023-08-06","","2872.11010742188","68","350","78.304","","0.320752501487732","2.48699998855591","","70","","109","139","","","0.480351758702471","7.19","0","1","11","6","1","0","0","","","","15","3","1","0","0","0","","","","","",""
"UCI XCM World Championships: Glentress, Scotland","MTB","","","","2023-08-06","","95370.6796875","170","674","4330.549"," *08/06/2023 Abigail Snyder: Didn’t feel like legs were there… felt like tempo was really all I had. But felt the same the whole race—never really had a moment where I crumbled. Descending was ON POINT today in the wet—I feel like something finally clicked, and I was able to navigate the mud, wet roots, etc. like never before. Totally stoked with 49th.*","7.07479524612427","3.74499988555908","","76","","152","171","","","0.723556394410476","369.28","0","1","0","3","110","310","1","","","","140","119","107","42","11","5","","","","","8","7"
"REST FROM THE BIKE TODAY","Bike","","","","2023-08-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"REST FROM THE BIKE TODAY","Bike","","","","2023-08-08","","","","",""," *08/08/2023 Abigail Snyder: Good thing. Flight to Roanoke got canceled last night with storms, so I'm going to be late to work as it is with flying home from DC this morning. Quads and glutes still feel pretty fatigued... I want to check saddle height when I get home, as I feel like my knees were unusually achy post-race & with the quad pain, wonder if my saddle slipped at some point.*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EverAthlete: In-Season Core","Strength","Complete Ride Strong Strength weekly core session.","0.5","","2023-08-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EASY SPIN","MTB","KEEP IT EASY TODAY AND SPIN IN THE 130-150 HR RANGE KEEP IT EASY AND LIGHT AND WORK WITH A NATURAL CADENCE ---- keep today to a steady spin in the 130-140HR ranges where you feel comfortable spinning. No need to push it today.Try to keep 130 HR as a minimum HR range to maintain.","1.5","0","2023-08-09","EASY","23425.259765625","164","643","894.14"," *08/09/2023 Abigail Snyder: Felt ok. Not great, not terrible. Nice easy spin on the mtb.*","1.52342998981476","4.27099990844727","","75","","128","159","","","0.667877815146972","67.49","0","1","9","40","38","4","0","","","","44","21","12","7","4","3","","","","","2","5"
"Mountain Biking","MTB","","","","2023-08-09","","2440.07006835938","105","278","65.895","","0.174613609910011","3.88199996948242","","64","","111","134","","","0.461874040511305","3.55","0","1","4","5","0","0","0","","","","8","2","0","0","0","0","","","","","",""
"Mountain Biking","MTB","","","","2023-08-09","","2288.76000976563","90","353","40.289","","0.124362222850323","5.11199998855591","","70","","109","133","","","0.403839650618002","1.9","0","1","4","3","0","0","0","","","","7","0","0","0","0","0","","","","","",""
"Walking","Walk","","","","2023-08-09","","854.890014648438","","","","","0.199627220630646","1.19000005722046","","81","","101","112","","","0.41532098623976","3.68","0","1","11","0","0","0","0","","","","","","","","","","","","","","",""
"TEMPO ON CLIMBS - HIGH RPM","Bike","GOAL IS TO WORK IN A STEADY FLOW, WITH FEWER BREAKS - SPIN SMOOTH AND WITH A NATURAL, SLIGHTLY FASTER CADENCE - ON CLIMBS, HOLD TEMPO RANGES BUT KEEP IT THERE - Warm up into the 130's HR and check bio feedback as always, if feeling greater fatigue, higher PE, add more warm up - When feeling good, get into a steady fluid endurance pace today in the 140-150HR ranges - Keep breath deep and tap on the pedals and work a higher RPM than normal- On all climbs, tempo spin it, 150-160 HR range, as much speed and power but cap HR at 165 - WORK WITH A SLIGHTLY FASTER CADENCE WITH TEMPO, 90-100 RPM RANGE - Keep it this simple all day, with fewer breaks.","1.5","","2023-08-10","SHORT TEMPO - WORK A HIGHER RPM TODAY, JUST BY 5-7 RPMS - ANY FATIGUE BACK OFF","38937.01953125","178","512","1031.485"," *08/10/2023 Abigail Snyder: Legs felt ok, but not as snappy as I’d hoped. Really tried to animate the pedaling towards the second half of the ride. HR seemed low compared to power…*","1.61095523834229","6.71400022506714","","82","","133","165","","","0.804536934690843","103.89","0","4","20","18","19","35","0","","","","40","18","15","13","7","5","","","","","4","5"
"EverAthlete: RideStrong Strength","Strength","","0.75","","2023-08-11","","","","",""," *08/11/2023 Abigail Snyder: My wrist has been bothering me even more than usual since flying home from Scotland. The massage therapist worked on it Wednesday and rather than helping, seems to have just fired it up more. Skipping the gym today in hopes of giving it a bit of added recovery before beating it up again this weekend...will get back into regular strength training once I'm home again on the 20th.*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-08-11","","2022.81994628906","","","","","0.521145582199097","1.07799994945526","","74","","79","116","","","0.362520267455808","7.47","11","16","4","0","0","0","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-08-11","","8003.93994140625","89","759","284.284"," *08/14/2023 Abigail Snyder: Got in just in time to catch a shuttle back from stages 5 & 6 with some friends. Crashed pretty hard following Sean’s line on the bottom part of stage 5. Hit my knee and my right hand… now both hands/wrists feel “broken”… fuck.*","0.88813191652298","2.50300002098083","","58","","135","171","","","0.612443117939888","32.94","0","1","9","11","16","16","0","","","","39","5","3","2","2","2","","","","","3","5"
"LEARN THE COURSE WELL","MTB","LEARN THE COURSE, DON'T WORRY ABOUT INTENSITY OR HR OR ANY OF THAT - maybe do a few not all out race pace runs but a few with some zip","","","2023-08-12","","27423.060546875","84","797","1159.813"," *08/14/2023 Abigail Snyder: Pre-rode the entire course today. Felt good on some sections; still sketchy on others. Slimy rocks and roots for sure.*","3.98952889442444","1.90900003910065","","62","","126","168","","","0.533964708911652","113.47","1","14","48","68","75","34","0","","","","182","27","15","8","4","3","","","","","4","5"
"Slatyfork Enduro","MTB","","","","2023-08-13","","34911.1015625","80","699","1429.213"," *08/14/2023 Abigail Snyder: Could definitely tell the pressure of race pace was affecting my line choice/tech skills at various points. Overall, a super fun day. Chill transfers with my homies, then giving it everything on the stages (some of which were pretty pedal-y). Won pro women. Pretty unexpectedly.*","5.15354347229004","1.88199996948242","","65","","120","168","","","0.523879171580184","140.9","8","30","81","77","79","35","0","","","","241","36","14","8","4","5","","","","","4","5"
"MID RIDE THRESHOLD - CAPPED WITH TEMPO EFFORTS","MTB","WORK INTO SHORT AND LONG THRESHOLD EFFORTS TODAY MID RIDE - KEEP IT SIMPLE - CAP THE DAY WITH TEMPO EFFORTS - take your time warming up as always. Ease into the 140 HR range and check your bio feedback - If you have any fatigue today while warming up, add more warm up spin before efforts - To start the day, spin into tempo efforts, one longer 10 plus minute or shorter efforts if outside, HR 150-160, power 270 plus watts - Steady spin for a little then nuke some harder threshold efforts mid ride - Choose stretches of road or trail for an effort, seated and standing, spin it into threshold ranges, 165-175 HR range - Short or longer efforts, from a minute to 5-10 plus minutes - Power goals can be 290-320 plus watts for efforts - End of ride, work more tempo, short and long efforts or one longer effort 10 plus minutes","3","","2023-08-14","RAMP UP TO SOME THRESHOLD EFFORTS TODAY MID RIDE - JUST WORK THE EFFORT EVEN IF PE IS HIGH AND HR IS ON THE LOWER END!","35244.71875","","",""," *08/14/2023 Abigail Snyder: Legs were definitely feeling it from the effort the last couple of days. Generally kept it pretty easy because my trail guide was on a full Enduro bike, and I was on the XC  bike so we were a bit mismatch. Did get a couple of hard effort in on one of the gravel road climbs back to the top of the mountain. Felt like I was able to push pretty hard there and continually, no power in your battery must be dead… Didn’t really take the time to check it when I realized it didn’t connect at the start of the ride.* *08/15/2023 Abigail Snyder: **Didn't actually see workout prescription until later, as I didn't have service all weekend.*","3.80607032775879","2.57200002670288","","","","119","163","","","0.59263499297308","153.1","10","24","45","68","69","13","0","","","","","","","","","","","","","","4","5"
"EverAthlete: RideStrong Strength","Strength","","0.75","","2023-08-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-08-15","","20145.849609375","103","605","749.434"," *08/15/2023 Abigail Snyder: Legs felt like shit and HR was low… probably due to <5 hours sleep and the flights. Generally kept it chill so as not to drop the friend who is hosting me, but put in a few good efforts on the climbs.*","2.03894901275635","2.74499988555908","","69","","121","156","","","0.563354359682039","64.35","2","8","26","43","40","5","0","","","","87","18","8","5","3","2","","","","","3","7"
"EverAthlete: In-Season Core","Strength","Complete Ride Strong Strength weekly core session.","0.5","","2023-08-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STEADY ENDURANCE SPIN","MTB","WORK A STEADY PACE IN THE 140-155 RANGES MAINLY WITH FEW BREAKS - FOCUS ON WORKING SMOOTH AND WITH A NATURAL CADENCE - Warm up and ride into the 120-130HR ranges. Check your bio feedback here. Where is your breath? Where is your PE? How do your legs feel? If you feel good fatigue, add more warm up and back off the ranges for the day- If all is feeling good then spin in the 140-155 HR range for most of the ride today - Add easier spin breaks when needed","1.5","","2023-08-17","FLUID SPIN","12968.8701171875","91","472","446.749"," *08/18/2023 Abigail Snyder: HR was low, but felt like I was working hard for the slow speeds/low HR. It’s also been awhile since I’ve done a 2-a-day. Ready to be home and in a routine again. I’m tired and jet lagged and not eating my normal meals…* *08/18/2023 Abigail Snyder: Did do some fun skills work. So that’s a positive.*","1.37062740325928","2.62800002098083","","65","","115","147","","","0.587212244622327","46.95","0","12","23","27","20","0","0","","","","58","10","7","4","2","1","","","","","3","7"
"FAST CADENCE - TEMPO","Bike","MIX IN SEATED 10-20 SEC FAST CADENCE EFFORTS TODAY FOLLOWED BY TEMPO PACE AND STEADY SPIN - Warm up into the 130-140 HR ranges to check bio feedback today - if feeling great fatigue, add more warm up and work less efforts - Then choose sections of trail or road, shift into an easier gear, stay seated and spin with fast cadence - 95-115 RPM - 500-700 Watts for 10-20 seconds, 10-20 sec easy, then on again for a few rounds - After the fast cadence, spin fluid tempo efforts, 150-160HR for 10 plus min efforts - add in steady spin between efforts when needed, have fun with it.","1.57222222222222","","2023-08-17","GET THE LEGS SPINNING FAST, RIGHT INTO TEMPO - KEEP IT SIMPLE AND FUN","23437.859375","130","626","743.967"," *08/17/2023 Abigail Snyder: HR felt low / sluggish to start. Attempted to ride some local trails, but struggled to put together any real cadence & tempo efforts with my unfamiliarity with the trails (Also, the climbs here are much shorter than in VA, so efforts felt stuttered). Lots of wrong turns and stopping to try and figure out where the trail went. Also some valuable skill building of riding desert trails (in case I ever race out this way… though I think the #beastcoast is where it’s at for me).*","1.597372174263","4.07600021362305","","74","","138","166","","","0.649967159814864","67.07","0","1","7","22","34","32","0","","","","55","18","11","6","2","4","","","","","4","5"
